Image,Crack,Efflorescence,Spalling,Undamaged,True Label
RIMG1326_3hhqqp10.av0.jpg,0,0,1,0,2
RIMG1432_nqshdnbx.jje.jpg,0,0,1,0,2
RIMG1444_jfnuldvi.myz.jpg,0,0,1,0,2
RIMG1507_owpfky1n.ezq.jpg,0,0,1,0,2
RIMG1550_hcqzqlzc.ij0.jpg,0,0,0,1,2
RIMG1687_dplwlp3r.4gb.jpg,0,0,0,1,2
RIMG1915_kciif0bf.3vs.jpg,0,0,1,0,2
RIMG2022_21hpaivp.jay.jpg,0,0,1,0,2
RIMG2022_cfzbazgf.g4t.jpg,0,0,1,0,2
RIMG2051_jwjtqwbc.fdf.jpg,0,0,0,1,2
RIMG2127_iwinddkd.m1o.jpg,0,0,1,0,2
RIMG2150_kjntauek.ndc.jpg,0,0,1,0,2
RIMG2153_3yos5nv1.lqd.jpg,0,0,1,0,2
RIMG2182_p31radeu.luj.jpg,0,0,1,0,2
RIMG2184_54ndffma.oug.jpg,0,0,1,0,2
RIMG2399_lg52i1dh.ljr.jpg,0,0,1,0,2
RIMG2399_twep1tap.y12.jpg,0,0,1,0,2
RIMG2441_eabkg5f0.tuj.jpg,0,0,1,0,2
RIMG2441_unbnzahs.xqr.jpg,0,0,1,0,2
RIMG2443_tjbl0b3r.m0t.jpg,0,0,1,0,2
RIMG3436_2m5xnyie.vgm.jpg,0,0,1,0,2
RIMG3818_ypfeczm1.24l.jpg,0,0,1,0,2
RIMG3904_uwljlctu.glc.jpg,0,0,1,0,2
RIMG3924_ufobbsqn.03e.jpg,0,0,1,0,2
RIMG3972_cldjftce.gzk.jpg,0,0,1,0,2
RIMG4084_p33mbxqt.c0r.jpg,0,0,1,0,2
RIMG4086_nunfcjac.hle.jpg,0,0,1,0,2
RIMG5027_edz4b2qx.vdh.jpg,0,0,1,0,2
RIMG5027_iy1b3ah0.zq5.jpg,0,0,1,0,2
RIMG5028_jcjxujge.wlq.jpg,0,0,1,0,2
RIMG5028_lhdxdzxh.u33.jpg,0,0,1,0,2
RIMG5038_scprn3yb.brv.jpg,0,0,1,0,2
RIMG5088_taogjgv3.puo.jpg,0,0,1,0,2
RIMG5209_2xn2gzj4.xkl.jpg,0,0,1,0,2
RIMG5324_omlkehw4.snz.jpg,0,0,1,0,2
RIMG5405_5qvegku4.qi3.jpg,0,0,1,0,2
RIMG5718_f51rqycq.yin.jpg,0,0,1,0,2
RIMG5720_er1ruv53.bwt.jpg,0,0,1,0,2
TX-201810002811260-FLD-DC-VI-011-078-DSCF2814_g2ubjbk5.5hp.jpg,0,0,1,0,2
TX-201810002811260-FLD-DC-VI-011-078-DSCF2814_oflomshr.14c.jpg,0,1,0,0,2
WA-11631B-09072016-FLD-DC-VIC-004-GD1-1_310uaaxc.d1t.jpg,0,0,1,0,2
WA-11631B_10.JPG,0,0,1,0,2
WA-11631B_8.JPG,0,0,1,0,2
WA-14917A-9222016-FLD-DC-VIC-003-D-24-002_5umlgvpx.d4n.jpg,0,0,1,0,2
WA-14917A-9222016-FLD-DC-VIC-003-D-24-002_koyxbfxr.nos.jpg,0,0,1,0,2
WA-9217C-091516-FLD-DC-VIC-004-AA1-1_5jpffesy.si3.jpg,0,0,1,0,2
WA-9217C-091516-FLD-DC-VIC-004-AA2-1_sq1ejsji.0g3.jpg,0,0,1,0,2
WA-9217C-091516-FLD-DC-VIC-004-WW22-1_yi0g5g3s.r14.jpg,0,0,1,0,2
WA-9217C_6.JPG,0,0,1,0,2
WA-9217C_7.JPG,0,0,1,0,2
WA-9810B-09122016-FLD-DC-VIC-004-1D1EF1-1_tz5p2q0n.4rc.jpg,0,0,1,0,2
WA-9810B-09122016-FLD-DC-VIC-004-1DF1-1_rnjbt1tu.jmu.jpg,0,0,1,0,2
WA-9810B-09122016-FLD-DC-VIC-004-PC21-2_faxf5s14.wik.jpg,0,0,1,0,2
WA-9810B_2.JPG,0,0,1,0,2
WA-9810B_8.JPG,0,0,1,0,2
WA-9810B_9.JPG,1,0,0,0,2
WP_20140327_010_o2urfv2d.wwy.jpg,0,0,1,0,2
WP_20140603_039_wr3sdsjl.rrw.jpg,0,0,0,1,2
crack20.jpg,1,0,0,0,2
IMG_0086_fjka1ncs.k03.jpg,0,0,0,1,3
IMG_0086_wddlyuxb.ww0.jpg,0,0,0,1,3
IMG_0087_foak2jds.wzh.jpg,0,0,0,1,3
IMG_0087_lyg1lhmr.zq1.jpg,0,0,0,1,3
IMG_0087_odvkfeqd.hpf.jpg,0,0,0,1,3
IMG_0088_v1ouvr3h.zwh.jpg,0,0,0,1,3
IMG_0096_s4porpmy.equ.jpg,0,0,0,1,3
IMG_0096_wbi31j30.cbu.jpg,0,0,0,1,3
IMG_0096_xjqtyd0s.q4a.jpg,0,0,0,1,3
IMG_0098_dpodgril.wwb.jpg,0,0,0,1,3
IMG_0100_4leaazxd.wa4.jpg,0,1,0,0,3
RIMG0743_31pc5jpx.4ap.jpg,0,0,0,1,3
RIMG0743_hdvb15c2.2eu.jpg,0,0,0,1,3
RIMG0743_zjvd4hrf.nwm.jpg,0,0,0,1,3
RIMG0745_0ug1wbi2.dcj.jpg,1,0,0,0,3
RIMG0745_rkpgflht.alj.jpg,0,0,0,1,3
RIMG0745_srnb3n5i.uru.jpg,1,0,0,0,3
RIMG0766_4h5lr403.kaf.jpg,1,0,0,0,3
RIMG0783_o0ml0grz.lde.jpg,0,0,0,1,3
RIMG0784_kgkcrijh.2b5.jpg,0,0,0,1,3
RIMG0784_lt344gdq.cyt.jpg,0,0,0,1,3
RIMG0785_1sfuuk23.fsz.jpg,1,0,0,0,3
RIMG0785_oqfglxxh.gmu.jpg,0,0,0,1,3
RIMG0786_tyqnc5e2.vzu.jpg,0,0,0,1,3
RIMG0786_wnpt2cwk.3f2.jpg,0,0,0,1,3
RIMG0787_dlv5hpis.scu.jpg,0,0,0,1,3
RIMG0787_ucmmo0xn.1h2.jpg,0,0,0,1,3
RIMG0787_vszebgl3.b20.jpg,0,0,0,1,3
RIMG0787_z0aazcot.d1b.jpg,0,0,0,1,3
RIMG0789_ppd2gvbw.dbz.jpg,0,0,0,1,3
RIMG0790_4cvcjf34.e10.jpg,0,0,0,1,3
RIMG0793_0urqt4hv.amo.jpg,0,0,0,1,3
RIMG0793_e2p5l4fs.bzn.jpg,0,0,0,1,3
RIMG0793_fldyuqnl.i44.jpg,0,0,0,1,3
RIMG0793_qzfbkogw.nwh.jpg,0,0,1,0,3
RIMG0793_vuvjba1x.win.jpg,0,0,1,0,3
RIMG0793_zbsf4mww.zur.jpg,0,0,0,1,3
RIMG0808_ejtcw41h.fed.jpg,0,0,0,1,3
RIMG0809_nstlgcp5.bxv.jpg,0,0,0,1,3
RIMG0890_z3ye5u5s.yjn.jpg,0,1,0,0,3
RIMG0891_3fmyh2zj.mqs.jpg,1,0,0,0,3
RIMG0916_25tbkjbv.coz.jpg,0,0,0,1,3
RIMG0924_eo5shdgx.3sd.jpg,0,0,0,1,3
RIMG0924_m1swmudu.urw.jpg,0,0,0,1,3
RIMG0926_ihwj0m2f.oby.jpg,0,0,0,1,3
RIMG0933_kscgaqwc.pg1.jpg,0,0,0,1,3
RIMG1453_lvycx5u4.fev.jpg,0,0,0,1,3
RIMG1457_qutg0zg3.1cn.jpg,0,0,0,1,3
RIMG1462_31dwn2w1.a1v.jpg,1,0,0,0,3
RIMG1462_4rveu53d.hk2.jpg,0,0,0,1,3
RIMG1463_rwqtbowm.lpk.jpg,1,0,0,0,3
RIMG1464_zez425wd.mqm.jpg,0,0,0,1,3
RIMG1465_3xcpo1a2.1ek.jpg,1,0,0,0,3
RIMG1465_4pbizjc1.a4a.jpg,0,0,0,1,3
RIMG1471_gss2nosr.o4a.jpg,1,0,0,0,3
RIMG1477_cip3ixhd.zvx.jpg,0,0,0,1,3
RIMG1477_d0qx4sdw.sk4.jpg,0,0,0,1,3
RIMG1478_5eecccsl.w2e.jpg,0,0,0,1,3
RIMG1478_afqccaci.5xb.jpg,0,0,0,1,3
RIMG1478_eb4giuos.hzb.jpg,0,0,0,1,3
RIMG1488_gm5uh22s.dsf.jpg,0,0,0,1,3
RIMG1524_sncqqvpc.ifj.jpg,0,0,0,1,3
RIMG1540_zbaw1dvf.22y.jpg,0,0,0,1,3
RIMG1541_5r000rtj.0j3.jpg,0,0,0,1,3
RIMG1543_b55pugoi.ixi.jpg,0,0,0,1,3
RIMG1547_ucjo52zl.rso.jpg,0,0,0,1,3
RIMG1549_frvwir1j.41k.jpg,0,0,0,1,3
RIMG1550_amlskmc5.dzl.jpg,0,0,0,1,3
RIMG1592_nktuywe1.1c2.jpg,0,0,0,1,3
RIMG1592_uvdl54rf.kah.jpg,0,0,0,1,3
RIMG1651_l3ilnakj.z3f.jpg,0,0,0,1,3
RIMG1651_mnxnbfqt.bk3.jpg,0,0,1,0,3
RIMG1662_mtlg1frm.0ur.jpg,0,1,0,0,3
RIMG1691_lo24v5ka.ufj.jpg,0,0,0,1,3
RIMG1691_zpgpdvn0.ayq.jpg,0,0,0,1,3
RIMG1692_nzbjxcj5.omx.jpg,0,0,0,1,3
RIMG1692_umm1i5zd.ohj.jpg,0,0,0,1,3
RIMG1954_mcgldyzr.5q4.jpg,0,1,0,0,3
RIMG1955_wt3kwcwe.1wl.jpg,0,0,0,1,3
RIMG1987_4m04n0uk.ca1.jpg,0,0,0,1,3
RIMG1988_3pwnwss3.h4k.jpg,0,0,0,1,3
RIMG2009_je3pjis4.byw.jpg,1,0,0,0,3
RIMG2009_uietlbk5.0sf.jpg,0,0,0,1,3
RIMG2016_1tudje3a.eko.jpg,0,0,0,1,3
RIMG2016_vlvfgua2.4uu.jpg,0,0,0,1,3
RIMG2021_licx4dp4.u1z.jpg,0,0,0,1,3
RIMG2022_5lzmvl5e.pd5.jpg,0,0,0,1,3
RIMG2023_z03i10bt.f0r.jpg,0,0,0,1,3
RIMG2024_j1nujyvj.an5.jpg,0,0,0,1,3
RIMG2030_1hwpikvd.4h1.jpg,0,0,0,1,3
RIMG2030_2eargrel.1i3.jpg,1,0,0,0,3
RIMG2030_y1raxity.zzi.jpg,0,0,0,1,3
RIMG2032_ueiqkqtr.ju4.jpg,0,0,0,1,3
RIMG2033_znuua02f.iw3.jpg,0,0,0,1,3
RIMG2037_nhjzgfr3.ur5.jpg,0,0,0,1,3
RIMG2041_hpt5evfy.4gx.jpg,0,0,0,1,3
RIMG2043_imrzdmt2.jst.jpg,0,0,0,1,3
RIMG2046_zsdkdnvo.rl5.jpg,0,0,0,1,3
RIMG2051_owpjc31r.wht.jpg,0,0,0,1,3
RIMG2051_vta2bvkm.jgl.jpg,0,0,0,1,3
RIMG2054_bkmi03vf.vxo.jpg,0,1,0,0,3
RIMG2127_gmckvsjc.wy2.jpg,0,0,0,1,3
RIMG2127_ivepxhso.ogp.jpg,0,0,0,1,3
RIMG2130_jkepr4j5.yxd.jpg,0,0,0,1,3
RIMG2133_xknnr1x4.tld.jpg,0,0,0,1,3
RIMG2135_tieges4j.skv.jpg,0,0,0,1,3
RIMG2135_tpnnnbv4.qop.jpg,0,0,0,1,3
RIMG2135_zbeszpuo.gic.jpg,0,0,0,1,3
RIMG2137_1aawmw3x.zmu.jpg,0,0,0,1,3
RIMG2140_25ie5lxz.ucy.jpg,0,0,0,1,3
RIMG2140_r0m1q2i1.pzf.jpg,0,0,0,1,3
RIMG2145_3a2gz5sn.ecn.jpg,0,0,0,1,3
RIMG2145_rdq5gp5q.v5e.jpg,0,0,0,1,3
RIMG2146_eeswsj4f.xjt.jpg,0,0,0,1,3
RIMG2146_xew1u2vw.dhg.jpg,0,0,0,1,3
RIMG2148_lesro5di.rhb.jpg,0,0,0,1,3
RIMG2148_qzobbbez.jvu.jpg,0,0,0,1,3
RIMG2149_cgozmaa2.nln.jpg,0,0,0,1,3
RIMG2150_41zzwoxp.hrh.jpg,0,0,0,1,3
RIMG2150_ok3sbbed.tph.jpg,0,0,0,1,3
RIMG2151_avwvyq4w.3bi.jpg,0,0,0,1,3
RIMG2151_qobpw1at.j5k.jpg,0,0,0,1,3
RIMG2152_2e1azzws.dhn.jpg,0,0,0,1,3
RIMG2153_gaxfpyne.mfq.jpg,0,0,0,1,3
RIMG2153_k33jh4at.th4.jpg,0,0,0,1,3
RIMG2154_2c2o2qqm.1gq.jpg,0,0,0,1,3
RIMG2155_u2x4y5os.tvf.jpg,1,0,0,0,3
RIMG2156_prl41aps.teb.jpg,0,0,0,1,3
RIMG2156_vmolueuq.nej.jpg,0,0,0,1,3
RIMG2157_krjqjaat.44e.jpg,1,0,0,0,3
RIMG2157_l4udzeds.rvw.jpg,0,0,0,1,3
RIMG2166_xduh52nc.kh3.jpg,1,0,0,0,3
RIMG2167_febdodcm.pto.jpg,0,0,0,1,3
RIMG2169_3kdem0wd.ekz.jpg,0,0,0,1,3
RIMG2169_mfv1vscl.i11.jpg,0,1,0,0,3
